index,title,abstract_cleaned 
240,SISTEM REKOMENDASI PEMBELAJARAN PADA E-LEARNING MENGGUNAKAN ALGORITMA CT-PRO,kembang teknologi informasi dunia didik khusus elearning lembaga didik kembang cukup pesat sman pamekasan contoh sekolah elearning sampai elearning guna laku uji online beri nilai guru akses materi ajar karena teliti telah guna datadata ada bantu ajar ukur kembang bantu siswa kerja soal anggap sulit mata ajar guna elearning kimia aplikasi bantu siswa kerja soal bantu guru lihat kembang siswa algoritma guna aplikasi adalah ctpro algoritma association rules cari hubung kombinasi tiap data data guna adalah jawab salah siswa soal diri nomor materi ada teliti ini data pecah jadi data siswa siswa hasil teliti bagi data sebut tahu makin banyak data kombinasi itemset bentuk akan makin banyak waktu proses akan makin lama makin besar minimum support diinputkan kombinasi bentuk akan makin sedikit
241,KLASIFIKASI PENERIMA BEASISWA GAKIN MENGGUNAKAN ALGORITMA C4.5,lama terima beasiswa hingga tahap tujuh laku cara manual dinas didik kabupaten lamonganpemberian beasiswa mahasiswa cara ekonomi kurang mampu bayar biaya studi guru tinggi banyak kriteria beri beasiswa akibat sulit buat putus beri beasiswa itu waktu butuh lama tuju teliti adalah buat klasifikasi terima beasiswa algoritma c salah satu metode decision treedengan sistem dapat mudah cepat tentu calon terima beasiswa data data tiap atribut hitung rumus gain ratio untuk hasil pohon rule putus uji coba dilakukanuntuk skenario uji coba hasil akurasi besar pruning prepruning untuk post pruning sedang skenario uji coba hasil pruning guna prepruning untuk postpruning untuk skenario uji coba hasil akurasi banyak pruning sedang untuk prepruning skenario uji coba laku nilai akurasi hasil telah laku pruning lebih baik pada pruning proses kalsifikasi guna skenario teknik prepruning guna bagai acu klasifikasi daftar baru milik akurasi tinggi besar
242,RANCANG BANGUN GAME ALENA ( AJHER NOLES KANAK) UNTUK PEMBELAJARAN BACA TULIS BERBASIS MOBILE ANDROID DENGAN FITUR DINAMIS LEVEL,anakanak rupa terus bangsa didik baik jadi generasi bangga mampu gudang prestasi raih capai semua sangat mudah anakanak harus ajar din mungkin manfaat teknologi mobile tambah ajar interaktif akan sangat tarik minat anakanak menggunakanya bangun mandiri anak ajar ajar interakif laku ajar bas game anakanak rasa hibur sekaligus beri tahu baru anakanak lihat kembang game teknologi mobile teliti angkat judul rancang bangun game alena ajher noles kanak ajar baca tulis bas mobile android game alena rupa game edukasi ajar tulis huruf latin sisip kontenkonten bahasa lokal madura punya beberapa fitur fitur latih uji dinamis level game alena dapat bantu paham cara tulis alfabet anakanak baru ajar tulis alfabet dapat dapat uji mampu anakanak tulis alfabet
243,Rancang Bangun ERP (Enterprise Resource Planning) Pada Modul Financial Accounting Menggunakan Zachman Framework,rancang bangun enterprise resource planning erp butuh rencana organisir erp tuju integrasi seluruh proses ada bagai domain fungsional usaha antar departemen maupun antar lokasi beda teliti tuju rancang buah desain aplikasi blueprint aplikasi erp modul financial accounting fa zachman framework zf rupa salah satu kerangka kerja dapat meta artifak arsitektur informasi buah organisasi apa zf mampu deskripsi level prespektif arsitektur it planner owner designer builder implementer participant sesuai abstraksi objek what how where who when why standar artifak arsitektur informasi dekat standart model uml mampu tingkat deskripsi zf jadi standart model driven architecture uji hasil desain ancang kembang perangkat lunak erp fa terap model driven design mampu konversi artifak model jadi aplikasi kualitas mana hasil nilai stakeholder uji sistem pt iglas dapat tingkat puas ratarata sedang nilai availability sistem cara kuantitatif banding openerp sistem kembang jauh lebih kompleks sedia fitur banding openerp hanya milik batas fitur
244,RANCANG BANGUN ENTERPRISE ASSET MANAGEMENT MENGGUNAKAN ZACHMAN FRAMEWORK,enterprise asset management eam rupa suatu enterprise resource planning kait kelola asset tetap usaha teliti kali tuju rancang buah desain aplikasi blueprint aplikasi modul fixed asset management modul kait kelola asset tetap usaha salah satu metode arsitektur it dapat kerangka kerja blueprint sebut metode zachman framework zf zf rupa salah satu kerangka kerja dapat meta artifak arsitektur informasi paling banyak adaptasi guna arsitek data enterprise apa zachman framework mampu deskripsi level prespektif arsitektur it diri planner owner designer builder implementer participant sedang sisi abstraksi objek what how where who when why jelas enam perspektif sebut standar artifak arsitektur informasi guna dekat standart model uml mampu tingkat deskripsi zachman framework jadi standart model driven architecture kualitas mana hasil nilai stakeholder dari uji sistem pt iglas dapat tingkat puas ratarata sedang untuk nilai availability sistem cara kuantitatif banding sunfisherp salah satu erp system modul fixed asset sedia fitur prosentase besar eam fitur sunfisherp
245,Sistem Pendukung Keputusan Penentuan Biaya Uang Kuliah Tunggal (UKT) dengan Metode ID3 ,sistem uang kuliah tunggal ukt rupa suatu upaya wujud biaya kuliah murah guru tinggi seluruh negeri sistem mahasiswa kena biaya gedung praktikum biaya tambah ini beda jadi tahuntahun besar ukt hitung unit cost mahasiswa satu semester analisis unit cost beri dasar formula hitung biaya didik orang mahasiswa lama ikut studi cakup biaya langsung biaya tenaga kerja langsung gaji dosen bahan habis pakai ajar sarana prasarana ajar langsung biaya tidak langsung biaya sdm manajerial non dosen sarana prasarana non ajar pelihara giat kembang institusi teliti mahasiswa kembang programbesaran unit cost sebut kemudian gabung subsidi perintah sumbang masyarakat dapat lainlain lembaga hitung besar ukt tiap mahasiswa baru sebut decision tree dengan algoritma id dengan hitung kriteriakriteria yang telah tentu besar gaji orang tua jumlah tanggung keluarga daya listrik pilih kriteriakriteria sebut beri ukt mahasiswa baru lebih tepat sasar
246,Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,speech application programming interface sapi rupa program kenal suara kembang microsoft speech application programminginterface sapi sendiri punya tipe dasar sistem teks suara text to speech juga kenal suara teks speech recognition tugas akhir buat mengunakan data gambar data suara belum format sesuai butuh gif data gambar wav data suara kenal aplikasi game bagi jadi levellevel pertama kenal huruf ucap buah huruf output upa gambar suara gambar sebut level anakuser tebak gambar telah muncul layar tebak benar muncul teks nama gambar sebut jika salah ada teks jawab salah aplikasi tuju butuh didik anak khusus usia tahun sudah punya sedikit fasih ucap suara bahasa inggris
247,Rancang Bangun ERP (Enterprise Resource Planning) pada Modul (Human Resource Management) Menggunakan Zachman Framework,abstrak rancang bangun enterprise resource planning erp butuh rencana organisir erp tuju integrasi seluruh proses ada bagai domain fungsional usaha antar departemen maupun antar lokasi beda teliti tuju rancang buah desain aplikasi blueprint aplikasi erp modul human resource management hrm zachman framework zf rupa salah satu kerangka kerja dapat meta artifak arsitektur informasi buah organisasi apa zf mampu deskripsi level prespektif arsitektur it planner owner designer builder implementer participant sesuai abstraksi objek what how where who when why standar artifak arsitektur informasi dekat standart model uml mampu tingkat deskripsi zf jadi standart model driven architecture uji hasil desain ancang kembang perangkat lunak erp hrm terap model driven design mampu konversi artifak model jadi aplikasi kualitas mana hasil nilai stakeholder uji sistem pt iglas dapat tingkat puas ratarata sedang nilai availability sistem cara kuantitatif banding openerp sistem kembang jauh lebih kompleks sedia fitur banding openerp hanya milik batas fitur kata kunci enterprise resource planning financial accounting zachman framework uml model driven design openerp
248,"Rancang Bangun ERP ( Enterprise Resource Planning ) Pada Modul Inventory

Management Menggunakan Zachman Framework",ancang enterprise resource planning erp butuh rencana organisir erp tuju integrasi seluruh proses ada bagai domain fungsional usaha antar departemen maupun antar lokasi beda teliti tuju rancang buah desain aplikasi blueprint aplikasi modul inventory managemnt imzachman frameworkzf rupa salah satu kerangka kerja dapat meta artifak arsitektur informasi buah organisasi apa zf mampu deskripsi level prespektif arsitektur itplanner perspective owner perspective designer perspective builder perspective implementer perspective participant perspective sesuai abstraksi objek what how where who when whyuntuk standar artifak arsitektur informasi dekat standart model uml mampu tingkat deskripsi zf jadi standart model driven architectureuntuk uji hasil desain ancang kembang perangkat lunak erp im terap model driven design mampu konversi artifak model jadi aplikasi kualitas mana hasil nilai stakeholder uji sistem pt iglaspersero dapat tingkat puas ratarata sedang nilai availability sistem cara kuantitatif banding openerp sistem kembang jauh lebih kompleks sedia fitur banding openerp hanya milik batas fitur
249,IMPLEMENTASI ACCELEROMETER DALAM PEMBUATAN GAME EDUKASI MATEMATIKA BERBASIS ANDROID,kembang game banding kembang teknologi cara langsung makin kembang macammacam teknologi cipta banyak variasi jenis game mulai game pc console maupun mobile kembang lai bidang software operating system android kini sudah banyak bagai operating system mobile phone dasar teliti laku teliti titik rat game edukasi game edukasi banyak tarik variatif sekolah bantu siswa ajar game edukasi implementasi di mobile phone guna operating system android edukasi yang angkat tentang matematika tambah kurang kali tambah tingkat fun game ini maka tambah genre game race accelerometer bagai kontrol game buat game ini tahu game dapat mudah user siswa sd kelas satu dua ajar matematika dasar tambah kurang kali tetapi user sulit dalam guna accelerometer bagai kontrol game
250,RANCANG BANGUN ERP (ENTERPRISE RESOURCE PLANNING) PADA MODUL PROCUREMENT MENGGUNAKAN ZACHMAN FRAMEWORK,enterprice resource planning erp rupa bentuk enterprise system beberapa modul diri komponen usaha mungkin semua sumber daya kelola cara integrasi wujud manajemen usaha lebih efisien salah satu erp tangan proses barangjasa modul procurement teliti hasil ancang sistem proses barangjasa kerangka model zachman framework zf model zf gambar notasi grafik konseptual matriks x perspektif planner owner designer builder implementer participant deskripsi abstraksi objek what how where who when why tingkat deskripsi zf jadi standar model driven architecture laku dekat unified modeling language uml implementasi rancang buat telah kembang solusi perangkat lunak erp modul procurement kualitas terap model driven design uji sistem laku cara kualitatif kuantitatif mana hasil uji sistem cara kualitatif koresponden pt iglas persero nilai puas ratarata sedang uji cara kuantitatif nilai cakup fitur sistem telah kembang jauh lebih kompleks presentase sedia fitur capai banding openerp hanya
251,"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK UNGGULAN DAERAH MENGGUNAKAN METODE ENTROPY DAN ELECTRE II

(STUDI KASUS: DINAS KOPERASI, INDUSTRI 

DAN PERDAGANGAN KABUPATEN LAMONGAN)",kompetisi produk unggul daerah makin depan jadi makin ketat tingkat laju kembang ekonomi tumbuh industri maju teknologi saing buat tiap industri lebih jeli rumus rumus stratgi bijak ambil putus dapat produk unggul sesuai butuh mampu perlu suatu putus akurat efektif tidak salah meminimalisir rugi segi biaya waktu teliti guna metode entropy electre ii teliti metode dapat hasil rangking dasar jumlah dominasi hasil rangking lebih parsial sensitif banding rangking dasar level kriteria sitem adalah omset tenaga kerja nilai investasi target pasar jumlah bahan baku jumlah usah dalam satu produk unggul teliti ini dapat hasil akurasi sistem capai
252,IMPLEMENTASI ALGORITMA RECURSIVE DFS  UNTUK AGEN CERDAS PADA GAME EDUKASI MATEMATIKA DASAR BERBASIS ANDROID ACCELEROMETER,game edukasi rupa salah satu jenis aplikasi main interaktif guna bagai media dukung ajar game edukasi bagai tantang konflik harus selesai menang main selesai konflik salah satu aspek edukasi ilmu tuju tingkat kembang cerdas latih otak selesai suatu masalah teliti tulis implementasi game edukasi matematika dasar integrasi aplikasi maze perangkat mobile bas android android rupa salah satu platform perangkat mobile sudah masuk banyak fitur multimedia game manfaat teknologi accelerometer teknologi mampu ukur gera fisik suatu obyek itu game juga implementasi algoritma rekursive depth first search dfs tentu jarak cepat agen cerdas temu karakter player bagai hambat main main implementasi sebut tahu algoritma recursive dfs dapat manfaat bagai agen cerdas game edukasi butuh perangkat smartphone kerja sensor accelerometer baik game jalan optimal
